PERIODO,ESTACION,PRECIPITACION,MEDIA,MINIMA,MAXIMA,RADIACION,PM10,PM25,LLUVIA_BIN
2012-01-10,GUADALUPE (DGE),52.52023011,19.89042307,14.89042307,24.89042307,202.5124739,41.21526199,28.71229457,1
2012-01-11,GUADALUPE (DGE),20.43618687,15.50516301,10.50516301,20.50516301,172.1484788,47.81133748,28.83121488,1
2012-01-12,GUADALUPE (DGE),0.0,17.89039015,12.89039015,22.89039015,142.683709,44.02332317,26.85105945,0
2013-01-01,GUADALUPE (DGE),4.123696345,14.87084533,9.870845329,19.87084533,175.8378693,54.10550085,23.84465261,1
2013-01-02,GUADALUPE (DGE),10.89771887,19.67869823,14.67869823,24.67869823,208.0923653,40.33843277,24.60305788,1
2013-01-03,GUADALUPE (DGE),0.0,19.98879725,14.98879725,24.98879725,225.4024628,44.62354242,28.27701915,0
2013-01-04,GUADALUPE (DGE),0.0,29.43808123,24.43808123,34.43808123,231.5550101,52.19302337,28.95929655,0
2013-01-05,GUADALUPE (DGE),21.44039355,30.63314052,25.63314052,35.63314052,244.8635162,64.52117699,25.07074632,1
2013-01-06,GUADALUPE (DGE),41.05382888,29.40163646,24.40163646,34.40163646,282.133789,44.15544708,21.25321155,1
2013-01-07,GUADALUPE (DGE),61.31796719,26.574279,21.574279,31.574279,290.6094288,44.33605409,29.15808393,1
2013-01-08,GUADALUPE (DGE),73.14205125,24.0309319,19.0309319,29.0309319,244.9106794,57.84002779,24.05869332,1
2013-01-09,GUADALUPE (DGE),82.53771034,24.04303079,19.04303079,29.04303079,233.7837228,45.40343228,19.60078776,1
2013-01-10,GUADALUPE (DGE),40.79618592,18.39248188,13.39248188,23.39248188,203.1868007,28.28428595,24.95943399,1
2013-01-11,GUADALUPE (DGE),32.37133838,14.51670826,9.516708257,19.51670826,196.0678374,54.21780074,31.55095954,1
2013-01-12,GUADALUPE (DGE),6.760592195,15.87495499,10.87495499,20.87495499,194.5259959,63.11693449,19.53929203,1
2014-01-01,GUADALUPE (DGE),0.0,14.38146736,9.381467359,19.38146736,184.0375478,56.86353555,20.80553663,0
2014-01-02,GUADALUPE (DGE),0.0,13.96014534,8.960145336,18.96014534,216.6291751,44.87625759,25.2793197,0
2014-01-03,GUADALUPE (DGE),0.0,24.29205515,19.29205515,29.29205515,177.4374034,49.83389658,24.47090621,0
2014-01-04,GUADALUPE (DGE),3.195454186,29.45245309,24.45245309,34.45245309,231.6900581,57.71796177,26.78126394,1
2014-01-05,GUADALUPE (DGE),48.92278879,27.59382506,22.59382506,32.59382506,252.3067367,60.96069907,27.12660654,1
2014-01-06,GUADALUPE (DGE),26.8259398,28.92138997,23.92138997,33.92138997,275.7957398,58.37764222,21.60384673,1
2014-01-07,GUADALUPE (DGE),20.9271763,29.9746496,24.9746496,34.9746496,244.9964598,29.82661202,10.83837038,1
2014-01-08,GUADALUPE (DGE),82.2097129,26.2572349,21.2572349,31.2572349,241.6151543,63.89024363,28.18662342,1
2014-01-09,GUADALUPE (DGE),88.88551679,19.21452906,14.21452906,24.21452906,219.4817406,33.83286625,23.85308834,1
2014-01-10,GUADALUPE (DGE),46.27076219,19.25322727,14.25322727,24.25322727,195.6834582,56.23407138,28.51720067,1
2014-01-11,GUADALUPE (DGE),62.32393016,14.44120346,9.441203459,19.44120346,162.5833893,52.46083615,20.98859986,1
2014-01-12,GUADALUPE (DGE),32.22941153,13.43356392,8.433563922,18.43356392,161.5163545,45.28684279,28.59208712,1
2015-01-01,GUADALUPE (DGE),0.0,13.78846313,8.788463129,18.78846313,201.6790086,41.43830159,25.17783037,0
2015-01-02,GUADALUPE (DGE),0.0,14.73732978,9.737329779,19.73732978,202.2039075,39.44892325,29.1139139,0
2015-01-03,GUADALUPE (DGE),0.0,23.38553806,18.38553806,28.38553806,236.587496,58.61436526,26.25658324,0
2015-01-04,GUADALUPE (DGE),6.530485856,24.84716085,19.84716085,29.84716085,267.0655204,43.0050478,19.81466963,1
2015-01-05,GUADALUPE (DGE),39.98053403,27.33592962,22.33592962,32.33592962,249.0503177,35.56395738,22.5854508,1
2015-01-06,GUADALUPE (DGE),48.75927464,30.48618346,25.48618346,35.48618346,284.2695937,55.26897924,24.0456389,1
2015-01-07,GUADALUPE (DGE),61.66808101,29.94851817,24.94851817,34.94851817,282.3898226,51.26314199,22.65434573,1
2015-01-08,GUADALUPE (DGE),55.10700998,23.10958947,18.10958947,28.10958947,254.9940451,55.77978524,27.88681763,1
2015-01-09,GUADALUPE (DGE),62.71112446,24.81386949,19.81386949,29.81386949,212.7382226,59.55269237,24.80628553,1
2015-01-10,GUADALUPE (DGE),40.87473853,19.18506061,14.18506061,24.18506061,201.1445418,53.56972759,25.40639211,1
2015-01-11,GUADALUPE (DGE),29.43160377,19.84854076,14.84854076,24.84854076,194.4625795,57.22826895,25.55899579,1
2015-01-12,GUADALUPE (DGE),25.10735801,15.03598955,10.03598955,20.03598955,170.3930713,46.96435675,24.59541331,1
2016-01-01,GUADALUPE (DGE),0.0,15.49299845,10.49299845,20.49299845,169.3715886,65.92669998,25.09672035,0
2016-01-02,GUADALUPE (DGE),0.0,17.90023969,12.90023969,22.90023969,179.3081837,54.73407416,26.45473682,0
2016-01-03,GUADALUPE (DGE),9.726578315,20.41823642,15.41823642,25.41823642,220.5101214,36.34978205,28.50747391,1
2016-01-04,GUADALUPE (DGE),17.78306771,26.99161004,21.99161004,31.99161004,245.0242855,54.14772891,33.02169554,1
2016-01-05,GUADALUPE (DGE),25.72358614,29.2054936,24.2054936,34.2054936,247.0093757,41.31739038,25.48906647,1
2016-01-06,GUADALUPE (DGE),66.5590032,29.48743835,24.48743835,34.48743835,266.4612521,45.93114755,22.32621665,1
2016-01-07,GUADALUPE (DGE),69.06558799,25.93368794,20.93368794,30.93368794,282.5153638,43.34577702,28.60951743,1
2016-01-08,GUADALUPE (DGE),50.95002104,27.33768026,22.33768026,32.33768026,255.0791691,53.84202072,20.02785739,1
2016-01-09,GUADALUPE (DGE),68.384239,19.63388763,14.63388763,24.63388763,216.2085512,60.29413101,28.98350964,1
2016-01-10,GUADALUPE (DGE),50.22774414,16.05038685,11.05038685,21.05038685,204.6838157,50.19381238,13.39842201,1
2016-01-11,GUADALUPE (DGE),41.73944739,15.0233311,10.0233311,20.0233311,194.7354985,39.04729481,9.116480934,1
2016-01-12,GUADALUPE (DGE),14.18625788,14.58312735,9.583127353,19.58312735,144.6399256,40.21500454,38.77608872,1
2017-01-01,GUADALUPE (DGE),0.0,16.53371472,11.53371472,21.53371472,166.9388324,29.09697101,24.14870877,0
2017-01-02,GUADALUPE (DGE),0.0,17.20024352,12.20024352,22.20024352,193.2803875,52.64268272,24.24941524,0
2017-01-03,GUADALUPE (DGE),0.0,22.97236958,17.97236958,27.97236958,190.7594237,29.49642543,28.69590247,0
2017-01-04,GUADALUPE (DGE),17.60530408,25.88520927,20.88520927,30.88520927,224.0682724,42.92089059,23.68626626,1
2017-01-05,GUADALUPE (DGE),6.061590471,27.45014591,22.45014591,32.45014591,273.0862253,64.27305364,22.90282624,1
2017-01-06,GUADALUPE (DGE),61.34732531,26.17187986,21.17187986,31.17187986,279.8917686,41.96051585,26.53672808,1
2017-01-07,GUADALUPE (DGE),60.92472988,31.56903125,26.56903125,36.56903125,250.1847355,56.27606298,23.60246268,1
2017-01-08,GUADALUPE (DGE),67.62541783,25.63229221,20.63229221,30.63229221,232.3149034,49.85901034,24.68675889,1
2017-01-09,GUADALUPE (DGE),68.25961988,22.16901029,17.16901029,27.16901029,231.9699182,59.23508616,19.74688339,1
2017-01-10,GUADALUPE (DGE),63.03158751,15.62732715,10.62732715,20.62732715,203.8178383,56.19738785,15.44341554,1
2017-01-11,GUADALUPE (DGE),31.3946887,14.13480454,9.134804543,19.13480454,165.3172509,63.50852331,21.7316043,1
2017-01-12,GUADALUPE (DGE),0.0,14.15138988,9.15138988,19.15138988,180.2838462,48.58351414,30.83185273,0
2018-01-01,GUADALUPE (DGE),3.323618778,10.71537413,5.71537413,15.71537413,168.7567254,44.38157901,27.39680477,1
2018-01-02,GUADALUPE (DGE),0.0,23.09801942,18.09801942,28.09801942,202.9653914,51.48876804,30.90783858,0
2018-01-03,GUADALUPE (DGE),30.51379464,23.74149329,18.74149329,28.74149329,234.2321964,51.30690024,24.29237123,1
2018-01-04,GUADALUPE (DGE),2.86306834,24.34777602,19.34777602,29.34777602,234.6947885,36.49444036,24.62064275,1
2018-01-05,GUADALUPE (DGE),4.729986342,29.31003628,24.31003628,34.31003628,262.7563111,51.46935298,22.38934215,1
2018-01-06,GUADALUPE (DGE),96.15290555,32.7202318,27.7202318,37.7202318,251.3318625,52.32868087,21.95996929,1
2018-01-07,GUADALUPE (DGE),49.42382025,26.24805909,21.24805909,31.24805909,269.7845206,43.18619765,29.83913012,1
2018-01-08,GUADALUPE (DGE),84.90673322,28.74782877,23.74782877,33.74782877,232.2141985,54.75365611,28.16227108,1
2018-01-09,GUADALUPE (DGE),57.52834352,20.45645609,15.45645609,25.45645609,244.14281,52.27495876,28.17983875,1
2018-01-10,GUADALUPE (DGE),37.66885982,15.56143107,10.56143107,20.56143107,186.4582534,48.75978613,19.67889997,1
2018-01-11,GUADALUPE (DGE),29.85232787,11.69478639,6.694786394,16.69478639,159.8980185,56.70911248,28.0189526,1
2018-01-12,GUADALUPE (DGE),4.121848519,11.96447138,6.964471382,16.96447138,154.5889467,46.26731754,28.22259246,1
2019-01-01,GUADALUPE (DGE),9.282669219,14.0787333,9.078733299,19.0787333,159.3963434,52.67843638,20.88232515,1
2019-01-02,GUADALUPE (DGE),0.0,20.65055218,15.65055218,25.65055218,207.4067314,51.57974312,18.64040499,0
2019-01-03,GUADALUPE (DGE),0.0,24.12531458,19.12531458,29.12531458,214.365495,63.5111409,31.46372645,0
2019-01-04,GUADALUPE (DGE),34.95599248,26.61048625,21.61048625,31.61048625,253.8108755,64.14187288,27.23696969,1
2019-01-05,GUADALUPE (DGE),22.48148838,28.03111756,23.03111756,33.03111756,266.8795945,37.09438578,24.28370542,1
2019-01-06,GUADALUPE (DGE),66.44820677,25.6174923,20.6174923,30.6174923,293.0172315,61.22374219,22.70117692,1
2019-01-07,GUADALUPE (DGE),72.79187857,28.93449868,23.93449868,33.93449868,281.7511257,59.82683143,17.99964638,1
2019-01-08,GUADALUPE (DGE),78.8089362,25.58874429,20.58874429,30.58874429,246.2424886,42.71828099,33.74068535,1
2019-01-09,GUADALUPE (DGE),80.24194345,20.52045767,15.52045767,25.52045767,199.9808409,46.14327369,27.17251323,1
2019-01-10,GUADALUPE (DGE),53.60308766,20.50626565,15.50626565,25.50626565,206.8487958,59.69569026,26.634277,1
2019-01-11,GUADALUPE (DGE),9.160519047,14.68039971,9.680399707,19.68039971,192.6000759,49.48477071,27.51545184,1
2019-01-12,GUADALUPE (DGE),5.218775271,11.9403763,6.940376303,16.9403763,168.149839,53.09047443,21.7215614,1
2020-01-01,GUADALUPE (DGE),0.0,13.19287029,8.192870286,18.19287029,193.4874036,47.05544242,32.26377773,0
2020-01-02,GUADALUPE (DGE),12.93121776,17.83790807,12.83790807,22.83790807,179.873269,29.14102122,17.63981463,1
2020-01-03,GUADALUPE (DGE),0.0,24.75693925,19.75693925,29.75693925,221.7373688,53.89604524,13.89789496,0
2020-01-04,GUADALUPE (DGE),0.0,27.77415955,22.77415955,32.77415955,249.3016117,48.52794721,27.82421179,0
2020-01-05,GUADALUPE (DGE),54.53696709,28.4861183,23.4861183,33.4861183,264.3418172,51.92596919,36.96054818,1
2020-01-06,GUADALUPE (DGE),18.50965603,31.36644603,26.36644603,36.36644603,268.2779663,55.66771726,21.71313723,1
2020-01-07,GUADALUPE (DGE),63.90654069,30.35102439,25.35102439,35.35102439,309.9949232,58.08036189,20.75967201,1
2020-01-08,GUADALUPE (DGE),63.64360477,25.09317178,20.09317178,30.09317178,218.0653524,46.69909808,28.66414541,1
2020-01-09,GUADALUPE (DGE),45.52753437,24.0969653,19.0969653,29.0969653,227.3166223,42.65766678,24.29235181,1
2020-01-10,GUADALUPE (DGE),73.97482711,19.46709563,14.46709563,24.46709563,195.1317548,47.62316683,25.38304535,1
2020-01-11,GUADALUPE (DGE),22.32354663,10.86229776,5.862297758,15.86229776,207.3313985,51.55324999,26.99073633,1
2020-01-12,GUADALUPE (DGE),9.131383752,12.5297664,7.529766399,17.5297664,167.2111328,34.00605238,36.38543249,1
2021-01-01,GUADALUPE (DGE),0.0,13.0078642,8.007864202,18.0078642,170.0948417,62.88075725,25.072545,0
2021-01-02,GUADALUPE (DGE),0.0,20.50867672,15.50867672,25.50867672,205.9650094,55.38434957,28.57867121,0
2021-01-03,GUADALUPE (DGE),31.27441236,26.37018979,21.37018979,31.37018979,209.6992699,66.23884993,26.91584095,1
2021-01-04,GUADALUPE (DGE),17.48643724,22.61545834,17.61545834,27.61545834,242.4442135,41.8717641,29.14029407,1
2021-01-05,GUADALUPE (DGE),46.06620751,24.77923053,19.77923053,29.77923053,262.9707472,61.21861505,24.06660519,1
2021-01-06,GUADALUPE (DGE),60.93595468,30.70233094,25.70233094,35.70233094,275.1249035,47.28685022,18.91709598,1
2021-01-07,GUADALUPE (DGE),47.81806394,30.34690826,25.34690826,35.34690826,263.593144,48.61487755,22.88054979,1
2021-01-08,GUADALUPE (DGE),65.42216732,28.09382359,23.09382359,33.09382359,239.9713388,36.58935287,28.71825888,1
2021-01-09,GUADALUPE (DGE),61.56786619,22.06279173,17.06279173,27.06279173,244.1136746,49.79439443,26.44591837,1
2021-01-10,GUADALUPE (DGE),32.31614763,17.5606611,12.5606611,22.5606611,204.1428907,34.44626266,26.00422547,1
2021-01-11,GUADALUPE (DGE),31.51186609,15.15437168,10.15437168,20.15437168,192.2561133,53.34438515,32.39035949,1
2021-01-12,GUADALUPE (DGE),0.0,14.27184913,9.271849134,19.27184913,171.2670018,39.30745506,29.78147501,0
2011-01-01,HIDALGO (DGE),8.109529776,15.48750325,10.48750325,20.48750325,176.0230626,43.432896,18.22229069,1
2011-01-02,HIDALGO (DGE),0.0,17.33998626,12.33998626,22.33998626,159.4646353,48.02644845,29.62178684,0
2011-01-03,HIDALGO (DGE),3.86725243,21.00758825,16.00758825,26.00758825,220.7040445,44.43835431,25.74380367,1
2011-01-04,HIDALGO (DGE),33.10161736,27.93699761,22.93699761,32.93699761,252.8119146,45.07115088,28.74969196,1
2011-01-05,HIDALGO (DGE),4.696845729,28.42349627,23.42349627,33.42349627,272.0569415,57.40421214,28.34942245,1
2011-01-06,HIDALGO (DGE),54.42246034,29.60855004,24.60855004,34.60855004,278.0696395,40.47138959,20.77661368,1
2011-01-07,HIDALGO (DGE),65.5670363,29.27459852,24.27459852,34.27459852,235.9170425,54.55146381,28.86364189,1
2011-01-08,HIDALGO (DGE),68.84072144,30.74893257,25.74893257,35.74893257,234.7559734,46.38912837,23.02466547,1
2011-01-09,HIDALGO (DGE),63.49820198,21.34255037,16.34255037,26.34255037,198.8978418,44.53451704,24.51189652,1
2011-01-10,HIDALGO (DGE),68.42858123,22.40448655,17.40448655,27.40448655,215.0321085,42.2462097,21.52095195,1
2011-01-11,HIDALGO (DGE),27.61007134,18.64091455,13.64091455,23.64091455,174.217369,36.72492509,22.49411432,1
2011-01-12,HIDALGO (DGE),21.35584003,15.37988055,10.37988055,20.37988055,166.99675,56.83414674,13.63413899,1
2012-01-01,HIDALGO (DGE),0.0,16.79316761,11.79316761,21.79316761,164.2057807,41.63661464,15.66775924,0
2012-01-02,HIDALGO (DGE),13.84843392,16.55969205,11.55969205,21.55969205,198.6156492,56.03917041,32.56033975,1
2012-01-03,HIDALGO (DGE),0.0,20.92114041,15.92114041,25.92114041,222.5960147,62.84080277,24.14913734,0
2012-01-04,HIDALGO (DGE),0.0,22.91848438,17.91848438,27.91848438,226.6805392,58.64391497,23.39687762,0
2012-01-05,HIDALGO (DGE),20.88718635,27.49626878,22.49626878,32.49626878,264.5769581,47.60544906,23.63433928,1
2012-01-06,HIDALGO (DGE),70.23985892,33.07603256,28.07603256,38.07603256,245.8496749,53.27592731,21.11568951,1
2012-01-07,HIDALGO (DGE),60.91724944,29.54676,24.54676,34.54676,260.1104714,52.30459881,28.36485103,1
2012-01-08,HIDALGO (DGE),74.41865201,24.70632739,19.70632739,29.70632739,235.5620059,35.60294703,20.73039851,1
2012-01-09,HIDALGO (DGE),94.07204158,20.41599285,15.41599285,25.41599285,202.0993178,53.19927862,24.4481762,1
2012-01-10,HIDALGO (DGE),47.06610145,20.81809193,15.81809193,25.81809193,203.2369001,44.70007068,22.87762041,1
2012-01-11,HIDALGO (DGE),22.46120229,16.82127601,11.82127601,21.82127601,172.0765154,32.06846498,24.75840161,1
2012-01-12,HIDALGO (DGE),0.0,18.3684612,13.3684612,23.3684612,155.5149813,48.38135235,26.29101367,0
2013-01-01,HIDALGO (DGE),0.0,14.49173597,9.491735967,19.49173597,183.0261391,65.26215959,28.83754541,0
2013-01-02,HIDALGO (DGE),12.17770818,15.90676178,10.90676178,20.90676178,199.7604395,51.55246052,26.75545646,1
2013-01-03,HIDALGO (DGE),16.00246341,21.5584217,16.5584217,26.5584217,213.9174495,55.33980797,16.10898636,1
2013-01-04,HIDALGO (DGE),6.447219263,25.73160462,20.73160462,30.73160462,231.1946208,60.57059011,19.68879841,1
2013-01-05,HIDALGO (DGE),27.96190427,29.51451768,24.51451768,34.51451768,283.6030436,49.89443565,29.68076797,1
2013-01-06,HIDALGO (DGE),60.50893096,30.24691511,25.24691511,35.24691511,253.6572989,35.65419139,25.53252701,1
2013-01-07,HIDALGO (DGE),56.50056304,30.76672541,25.76672541,35.76672541,274.489118,48.15389006,19.21143538,1
2013-01-08,HIDALGO (DGE),77.66103324,23.96410111,18.96410111,28.96410111,233.6230412,40.20584262,24.30749489,1
2013-01-09,HIDALGO (DGE),82.19390116,21.98991826,16.98991826,26.98991826,213.3517196,34.7438507,27.76062292,1
2013-01-10,HIDALGO (DGE),38.29393091,18.23503524,13.23503524,23.23503524,189.6867208,58.3817722,24.21381804,1
2013-01-11,HIDALGO (DGE),29.11610468,16.04329106,11.04329106,21.04329106,208.3028325,58.8844693,24.55696947,1
2013-01-12,HIDALGO (DGE),10.04796986,12.95028108,7.950281079,17.95028108,155.7500644,44.47249213,21.13925518,1
2014-01-01,HIDALGO (DGE),5.159509606,12.92940705,7.929407054,17.92940705,196.6968882,57.52046384,25.10250865,1
2014-01-02,HIDALGO (DGE),0.0,16.88543738,11.88543738,21.88543738,199.0512662,60.88092463,21.48421769,0
2014-01-03,HIDALGO (DGE),0.0,23.40643651,18.40643651,28.40643651,224.8654896,38.79801199,21.33304315,0
2014-01-04,HIDALGO (DGE),0.0,24.55093546,19.55093546,29.55093546,240.1447587,47.33452696,21.74603172,0
2014-01-05,HIDALGO (DGE),18.62754271,28.47063454,23.47063454,33.47063454,265.8166432,46.83703464,30.79333512,1
2014-01-06,HIDALGO (DGE),57.62131572,26.81830829,21.81830829,31.81830829,277.8559165,56.05543983,22.82632516,1
2014-01-07,HIDALGO (DGE),42.21305234,28.94433675,23.94433675,33.94433675,263.1856404,38.78353763,17.74390392,1
2014-01-08,HIDALGO (DGE),68.6866968,25.53384562,20.53384562,30.53384562,238.7410195,49.16589265,19.48611813,1
2014-01-09,HIDALGO (DGE),58.11870696,23.06665006,18.06665006,28.06665006,214.7504488,33.28027528,22.63653861,1
2014-01-10,HIDALGO (DGE),33.94762305,18.53427259,13.53427259,23.53427259,199.7825611,33.41225375,28.79506485,1
2014-01-11,HIDALGO (DGE),13.31720548,18.19016135,13.19016135,23.19016135,175.9670858,37.53606501,19.29006965,1
2014-01-12,HIDALGO (DGE),15.22142938,13.21740022,8.21740022,18.21740022,168.5501914,66.12780233,21.50377968,1
2015-01-01,HIDALGO (DGE),0.0,17.91148574,12.91148574,22.91148574,180.7564319,33.93397265,27.52694506,0
2015-01-02,HIDALGO (DGE),0.0,20.81361506,15.81361506,25.81361506,182.6569859,79.69509508,32.33687994,0
2015-01-03,HIDALGO (DGE),0.0,22.04002761,17.04002761,27.04002761,231.3046642,57.83660474,27.2116813,0
2015-01-04,HIDALGO (DGE),28.78238555,25.75406211,20.75406211,30.75406211,239.499235,46.53136012,29.29186616,1
2015-01-05,HIDALGO (DGE),35.4777156,29.51077056,24.51077056,34.51077056,275.2297839,29.48947592,26.55034412,1
2015-01-06,HIDALGO (DGE),53.27853333,33.33761616,28.33761616,38.33761616,247.0711803,65.57186632,25.37704564,1
2015-01-07,HIDALGO (DGE),71.97585911,32.28004081,27.28004081,37.28004081,271.7126892,54.00368289,26.21145593,1
2015-01-08,HIDALGO (DGE),62.74782798,25.94302175,20.94302175,30.94302175,234.2673085,49.55433101,13.32034651,1
2015-01-09,HIDALGO (DGE),71.07660966,21.75652549,16.75652549,26.75652549,214.9569439,52.19758084,17.83218039,1
2015-01-10,HIDALGO (DGE),78.93904995,17.79446508,12.79446508,22.79446508,192.8123335,40.3460379,25.11973191,1
2015-01-11,HIDALGO (DGE),50.80439835,17.14362919,12.14362919,22.14362919,189.5152961,55.46398952,23.20728736,1
2015-01-12,HIDALGO (DGE),0.0,13.59792246,8.597922456,18.59792246,166.461928,60.4879444,26.54695221,0
2016-01-01,HIDALGO (DGE),19.54365677,17.46677385,12.46677385,22.46677385,169.8512957,32.04870803,31.92787617,1
2016-01-02,HIDALGO (DGE),10.39077835,15.26757682,10.26757682,20.26757682,217.6386003,53.82117171,25.80342749,1
2016-01-03,HIDALGO (DGE),19.58073266,24.68937035,19.68937035,29.68937035,229.7699643,54.73217066,28.08197145,1
2016-01-04,HIDALGO (DGE),3.999138492,25.8897971,20.8897971,30.8897971,231.4652427,46.66960224,23.16683061,1
2016-01-05,HIDALGO (DGE),20.47041946,29.20169624,24.20169624,34.20169624,258.4415574,55.0223472,16.88839693,1
2016-01-06,HIDALGO (DGE),48.29967809,30.26310328,25.26310328,35.26310328,265.3405614,48.276073,17.07376995,1
2016-01-07,HIDALGO (DGE),69.98817272,30.2234152,25.2234152,35.2234152,270.7043296,60.38727059,26.00764803,1
2016-01-08,HIDALGO (DGE),77.18021771,26.31218148,21.31218148,31.31218148,255.3132608,34.22770364,20.53209516,1
2016-01-09,HIDALGO (DGE),88.44451101,17.07912836,12.07912836,22.07912836,217.8973311,61.7227496,24.53369667,1
2016-01-10,HIDALGO (DGE),43.92483393,18.25884335,13.25884335,23.25884335,189.7031973,50.30849493,21.58309482,1
2016-01-11,HIDALGO (DGE),46.6301163,17.91832661,12.91832661,22.91832661,174.697875,36.13510579,22.38078415,1
2016-01-12,HIDALGO (DGE),7.240170098,15.01107775,10.01107775,20.01107775,154.8798017,42.30837681,27.55338069,1
2017-01-01,HIDALGO (DGE),9.442616329,13.82860868,8.828608679,18.82860868,156.700474,82.84118201,28.91652119,1
2017-01-02,HIDALGO (DGE),0.0,19.73806255,14.73806255,24.73806255,193.1331506,58.67156889,25.79696599,0
2017-01-03,HIDALGO (DGE),0.0,21.77283626,16.77283626,26.77283626,198.28928,69.38094899,20.2923304,0
2017-01-04,HIDALGO (DGE),0.0,25.57428023,20.57428023,30.57428023,230.5779228,49.48287209,28.43881924,0
2017-01-05,HIDALGO (DGE),44.92954351,30.55766467,25.55766467,35.55766467,258.7167894,50.49591828,27.03939525,1
2017-01-06,HIDALGO (DGE),23.63318864,31.1411694,26.1411694,36.1411694,248.1405107,70.40346599,22.97742458,1
2017-01-07,HIDALGO (DGE),61.86788849,27.38878903,22.38878903,32.38878903,253.8517197,72.74093569,29.70184844,1
2017-01-08,HIDALGO (DGE),46.76196332,29.0084258,24.0084258,34.0084258,262.8986341,47.18787538,26.53348471,1
2017-01-09,HIDALGO (DGE),64.41685496,25.94515981,20.94515981,30.94515981,208.0556472,51.4601061,22.85927335,1
2017-01-10,HIDALGO (DGE),28.50439393,22.38327651,17.38327651,27.38327651,177.2765013,52.20129187,16.29649697,1
2017-01-11,HIDALGO (DGE),24.01394191,15.91573441,10.91573441,20.91573441,164.3277201,55.86801851,23.65479454,1
2017-01-12,HIDALGO (DGE),27.40123769,16.72352183,11.72352183,21.72352183,161.1988286,50.76732859,25.91727113,1
2018-01-01,HIDALGO (DGE),4.64922328,15.10056076,10.10056076,20.10056076,179.5518942,47.56593525,25.57619933,1
2018-01-02,HIDALGO (DGE),9.469102903,19.29216648,14.29216648,24.29216648,205.5188346,57.23070324,24.23095611,1
2018-01-03,HIDALGO (DGE),0.141389502,19.82965264,14.82965264,24.82965264,239.0321148,22.17039568,24.56425804,1
2018-01-04,HIDALGO (DGE),27.11343966,23.27226413,18.27226413,28.27226413,250.9966988,43.19233553,23.15598367,1
2018-01-05,HIDALGO (DGE),44.18911441,29.32431708,24.32431708,34.32431708,232.7859322,40.2357446,29.87667867,1
2018-01-06,HIDALGO (DGE),56.73414077,33.49627115,28.49627115,38.49627115,295.2397139,46.5775487,37.51618903,1
2018-01-07,HIDALGO (DGE),65.0082112,27.00286616,22.00286616,32.00286616,253.7966722,27.43274895,33.03509504,1
2018-01-08,HIDALGO (DGE),93.92142984,23.96898512,18.96898512,28.96898512,241.5817357,50.95607544,20.19823474,1
2018-01-09,HIDALGO (DGE),38.31448568,21.57928479,16.57928479,26.57928479,215.1838086,46.11588759,26.11358031,1
2018-01-10,HIDALGO (DGE),71.44279488,17.39381456,12.39381456,22.39381456,197.556645,57.26870524,27.77071463,1
2018-01-11,HIDALGO (DGE),20.78364713,15.26455102,10.26455102,20.26455102,184.9118271,38.71648662,31.31769505,1
2018-01-12,HIDALGO (DGE),31.47383358,12.55443949,7.554439489,17.55443949,172.9050503,56.42278257,22.27192922,1
2019-01-01,HIDALGO (DGE),2.583191534,15.39830802,10.39830802,20.39830802,154.6799571,54.59161316,19.49928792,1
2019-01-02,HIDALGO (DGE),4.088042775,16.65757785,11.65757785,21.65757785,192.5807185,63.72278913,27.48190823,1
2019-01-03,HIDALGO (DGE),0.0,19.97016686,14.97016686,24.97016686,211.0104582,53.94644083,26.79149907,0
2019-01-04,HIDALGO (DGE),0.0,23.66558103,18.66558103,28.66558103,249.2237511,48.18139934,35.78607944,0
2019-01-05,HIDALGO (DGE),30.54905485,32.55670889,27.55670889,37.55670889,245.7455162,34.2678706,19.39957434,1
2019-01-06,HIDALGO (DGE),67.83694672,33.51220318,28.51220318,38.51220318,258.2673082,45.3943397,19.15509545,1
2019-01-07,HIDALGO (DGE),37.46641844,30.36502663,25.36502663,35.36502663,266.6465747,50.10487983,17.99971731,1
2019-01-08,HIDALGO (DGE),94.59935023,24.99328652,19.99328652,29.99328652,253.0043964,35.45438595,24.04737405,1
2019-01-09,HIDALGO (DGE),69.01163299,22.65415044,17.65415044,27.65415044,222.3197281,54.94522492,19.34739772,1
2019-01-10,HIDALGO (DGE),52.96058908,18.22751537,13.22751537,23.22751537,198.4750903,50.72345217,18.63393613,1
2019-01-11,HIDALGO (DGE),10.23300372,10.6432604,5.643260398,15.6432604,188.9617475,58.2765751,29.21775146,1
2019-01-12,HIDALGO (DGE),14.60184944,9.733761565,4.733761565,14.73376156,154.5993426,51.70415418,25.67759001,1
2020-01-01,HIDALGO (DGE),0.0,15.80963118,10.80963118,20.80963118,176.8735054,51.20770466,21.80467334,0
2020-01-02,HIDALGO (DGE),4.730164792,17.13845678,12.13845678,22.13845678,175.0402638,42.29000987,23.25766904,1
2020-01-03,HIDALGO (DGE),10.26902567,21.915464,16.915464,26.915464,217.2077767,37.51336575,28.92741295,1
2020-01-04,HIDALGO (DGE),0.22071769,25.79994428,20.79994428,30.79994428,267.2027462,55.08763331,16.85872976,1
2020-01-05,HIDALGO (DGE),3.457346455,28.79958233,23.79958233,33.79958233,245.110161,56.48546748,25.21131532,1
